reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,cleaned,sentimen
e6ce6f88-7efb-45ac-bf9b-e747ea3a35bc,Siti Munirotunnisa,sayah sangat menyukai gem ini,5,0,,2025-10-09 19:31:58,sayah suka sayah_suka,Positif
89ca0124-b9f2-4435-a2b0-8e6f8cdc9498,Stefanus Cilik,emg sih Roblox game nomer 1 seru bgt dan game ya emg seru seru bgt yg gak instal Roblox rugi sih soalny emg seseru itu gas download Roblox skrng,5,0,2.693.960,2025-10-09 19:31:57,roblox game nomer seru game seru seru instal roblox rugi soalny seru download roblox skrng roblox_game game_nomer nomer_seru seru_game game_seru seru_seru seru_instal instal_roblox roblox_rugi rugi_soalny soalny_seru seru_download download_roblox roblox_skrng roblox_game_nomer game_nomer_seru nomer_seru_game seru_game_seru game_seru_seru seru_seru_instal seru_instal_roblox instal_roblox_rugi roblox_rugi_soalny rugi_soalny_seru soalny_seru_download seru_download_roblox download_roblox_skrng,Positif
9194ea64-b46b-4eee-adb9-acc3f4dc7472,Hilmi,gemnya sangat seru,5,0,2.692.843,2025-10-09 19:31:53,gemnya seru gemnya_seru,Positif
2c302e6b-60ee-411b-8f4f-bf4819de61f7,Abay Aldi,game ini seru dan bikin saya ga bosan,5,0,2.693.960,2025-10-09 19:31:38,game seru bosan game_seru seru_bosan game_seru_bosan,Positif
10a76c88-92a5-4532-bcc4-55adcfa700b8,Denisaputra Saputra,game ini sangat tidak baik,1,0,2.693.960,2025-10-09 19:31:22,game tidak baik game_tidak baik,Negatif
846b9f13-531e-4a61-808b-2bfad349b353,Lia Lia,karna bagus banget menurut ku,5,0,2.658.460,2025-10-09 19:31:07,karna bagus karna_bagus,Positif
038bc316-3e21-4c4b-90da-87e483ab207e,Nazma Nazma,game ini sangat bagus untuk dìmainkan,5,0,2.693.960,2025-10-09 19:29:55,game bagus main game_bagus bagus_main game_bagus_main,Positif
76e6db65-f0cb-4e0f-b06f-2274963e9249,Mampek 1305,game nya sangat seru sya suka sekali,5,0,2.693.960,2025-10-09 19:29:48,game seru suka game_seru seru_suka game_seru_suka,Positif
1e73514a-6b9a-487d-8254-687f7fcfda49,Rafi Abiyu,mereka ban permanen ku tanpa alasan apa yg terjadi dgn roblox??? semoga roblox Sepi kedepanya🗿🗿,1,0,2.659.473,2025-10-09 19:29:44,permanen alas roblox moga roblox sepi depa permanen_alas alas_roblox roblox_moga moga_roblox roblox_sepi sepi_depa permanen_alas_roblox alas_roblox_moga roblox_moga_roblox moga_roblox_sepi roblox_sepi_depa,Negatif
cfd5d4b8-8d6c-4ffe-808b-6d7bcf2357cc,sipaobakpao,sangat ngelag dan tidak bagus dan bergame aneh aneh sama jelek,1,0,2.693.960,2025-10-09 19:29:38,lambat tidak bagus bergame aneh aneh jelek lambat_tidak bagus tidak bagus_bergame bergame_aneh aneh_aneh aneh_jelek lambat_tidak bagus_bergame tidak bagus_bergame_aneh bergame_aneh_aneh aneh_aneh_jelek,Negatif
ceb7485a-7ea0-4481-83c4-ed84260e4cf7,Alpin Arafa,geam yang ga seru,1,0,,2025-10-09 19:29:35,geam seru geam_seru,Negatif
6fc45516-cfee-42d7-9a4f-d8840ba4c80c,Adibah Syaqila,bagus cuman suka ngelag terus pas ngomong suka ada yang di sensor,4,0,,2025-10-09 19:29:23,bagus cuman suka lambat ngomong suka sensor bagus_cuman cuman_suka suka_lambat lambat_ngomong ngomong_suka suka_sensor bagus_cuman_suka cuman_suka_lambat suka_lambat_ngomong lambat_ngomong_suka ngomong_suka_sensor,Positif
6ec49dcb-2872-4897-a603-193ed5524f0f,Esteria Simbolon,game tower of silence and download music video by blogger di mana ada bug,1,0,2.693.960,2025-10-09 19:28:47,game tower silence download music video blogger game_tower tower_silence silence_download download_music music_video video_blogger game_tower_silence tower_silence_download silence_download_music download_music_video music_video_blogger,Negatif
919973b1-9a25-4d86-a69d-eeb0c24037b9,chis,ngntdgg ngebuggg trssss anjinggg,1,0,,2025-10-09 19:27:53,ngntdgg ngebuggg trssss anjinggg ngntdgg_ngebuggg ngebuggg_trssss trssss_anjinggg ngntdgg_ngebuggg_trssss ngebuggg_trssss_anjinggg,Negatif
9d4e0b10-2188-4b2c-89d7-464c2149f954,Putra Ajha,seru dan nyaman di mainin😀,5,0,2.693.960,2025-10-09 19:26:39,seru nyaman mainin seru_nyaman nyaman_mainin seru_nyaman_mainin,Positif
855a09ad-0778-4ffc-892b-cf4167126142,Abidzar Ading,game yang sangat bagus grafik dan modal grafiknya bagus banget pokoknya bagus banget semua orang Indonesia harus main game Roblox pokoknya harus semua orang Indonesia harus main game Roblox soalnya bagus grafik bagus banget pokoknya harus main game Roblox.,5,0,2.693.960,2025-10-09 19:26:29,game bagus grafik modal grafik bagus pokok bagus orang indonesia main game roblox pokok orang indonesia main game roblox bagus grafik bagus pokok main game roblox game_bagus bagus_grafik grafik_modal modal_grafik grafik_bagus bagus_pokok pokok_bagus bagus_orang orang_indonesia indonesia_main main_game game_roblox roblox_pokok pokok_orang orang_indonesia indonesia_main main_game game_roblox roblox_bagus bagus_grafik grafik_bagus bagus_pokok pokok_main main_game game_roblox game_bagus_grafik bagus_grafik_modal grafik_modal_grafik modal_grafik_bagus grafik_bagus_pokok bagus_pokok_bagus pokok_bagus_orang bagus_orang_indonesia orang_indonesia_main indonesia_main_game main_game_roblox game_roblox_pokok roblox_pokok_orang pokok_orang_indonesia orang_indonesia_main indonesia_main_game main_game_roblox game_roblox_bagus roblox_bagus_grafik bagus_grafik_bagus grafik_bagus_pokok bagus_pokok_main pokok_main_game main_game_roblox,Positif
790f6f1a-9d1c-413c-9e7f-334500d500fd,Kartini Basono,dasar game gak pecus aku aja kena banned dua kali karena Cuman nyapa orang dan scriptter nya di biarin dan loading nya sampai 5 jam gak kelar wifi nya bagus dan game play paused,1,0,2.693.960,2025-10-09 19:26:20,dasar game cus kena banned kali cuman nyapa orang scriptter biarin loading kelar wifi bagus game play paused dasar_game game_cus cus_kena kena_banned banned_kali kali_cuman cuman_nyapa nyapa_orang orang_scriptter scriptter_biarin biarin_loading loading_kelar kelar_wifi wifi_bagus bagus_game game_play play_paused dasar_game_cus game_cus_kena cus_kena_banned kena_banned_kali banned_kali_cuman kali_cuman_nyapa cuman_nyapa_orang nyapa_orang_scriptter orang_scriptter_biarin scriptter_biarin_loading biarin_loading_kelar loading_kelar_wifi kelar_wifi_bagus wifi_bagus_game bagus_game_play game_play_paused,Negatif
83ca5887-3335-4f2f-96a8-f2c239cba9bd,Paysal Satria,"tolong di perbaiki, masa pakek wifi main jadi ngelag gak render semua, masuk map gak liat apa apa ava orang lain kotak kotak aja gak ada muka bajunya juga jadi abu polosan, padahal wifi lancar banget, bukak apk lain sana sini lancar gak ngelag, cuman roblox ini aja main pakek wifi ngadet ngeleg",1,0,2.693.960,2025-10-09 19:25:29,tolong baik pakek wifi main lambat render masuk liat orang kotak kotak muka baju polos wifi lancar bukak lancar lambat cuman roblox main pakek wifi ngadet ngeleg tolong_baik baik_pakek pakek_wifi wifi_main main_lambat lambat_render render_masuk masuk_liat liat_orang orang_kotak kotak_kotak kotak_muka muka_baju baju_polos polos_wifi wifi_lancar lancar_bukak bukak_lancar lancar_lambat lambat_cuman cuman_roblox roblox_main main_pakek pakek_wifi wifi_ngadet ngadet_ngeleg tolong_baik_pakek baik_pakek_wifi pakek_wifi_main wifi_main_lambat main_lambat_render lambat_render_masuk render_masuk_liat masuk_liat_orang liat_orang_kotak orang_kotak_kotak kotak_kotak_muka kotak_muka_baju muka_baju_polos baju_polos_wifi polos_wifi_lancar wifi_lancar_bukak lancar_bukak_lancar bukak_lancar_lambat lancar_lambat_cuman lambat_cuman_roblox cuman_roblox_main roblox_main_pakek main_pakek_wifi pakek_wifi_ngadet wifi_ngadet_ngeleg,Negatif
b075a509-1fcb-4ca4-9eab-fabac79be78d,ASHARI,Roblox sangat penting bagi kita semua untuk memainkan game Roblox tersayang,5,0,,2025-10-09 19:24:47,roblox main game roblox sayang roblox_main main_game game_roblox roblox_sayang roblox_main_game main_game_roblox game_roblox_sayang,Positif
8d25d36b-043b-47ef-850d-ffbaea8598b5,Ing Hans,sering update geme nya,3,0,2.689.880,2025-10-09 19:24:32,update geme update_geme,Netral
de633bd3-8fb6-4212-819a-c5afee13ee2e,Dwi Hasna,aku suka banget sama Roblox tapi kalan ngak buat mainan biasanya akunya hilang,5,0,2.692.843,2025-10-09 19:24:06,suka roblox kalan ngak main aku hilang suka_roblox roblox_kalan kalan_ngak ngak_main main_aku aku_hilang suka_roblox_kalan roblox_kalan_ngak kalan_ngak_main ngak_main_aku main_aku_hilang,Positif
a75240c9-666e-48ac-9953-fa3b134ae316,Najwa Labibah,"game ini sangat menyenangkan kan namun ada beberapa masalah di hp saya, terimakasih ya",4,0,,2025-10-09 19:23:45,game senang terimakasih game_senang senang_terimakasih game_senang_terimakasih,Positif
7a3698df-dd11-435c-8f25-7d2e3fb1a8f6,Ahmad Teguh,Saya sangat suka permainan ini.aku memainkanya sejak tahun 2022 sampe sekarang .hanya tetapi aku terkadang bosan🙏🏻🇨🇳,5,0,2.605.660,2025-10-09 19:23:14,suka main memainkanya sampe terkadang bosan suka_main main_memainkanya memainkanya_sampe sampe_terkadang terkadang_bosan suka_main_memainkanya main_memainkanya_sampe memainkanya_sampe_terkadang sampe_terkadang_bosan,Positif
3598208a-a58a-48d8-a00e-11a947e6ef9c,Semoga rame Channel YouTube,beri saya robuk kalau bisa,5,0,2.693.960,2025-10-09 19:23:07,robuk,Positif
08f6f9da-1d20-4247-ae2d-7ac78e8989f9,Rungke,seru banget gamenya,5,0,2.693.960,2025-10-09 19:23:06,seru game seru_game,Positif
c53b82d8-0b37-423c-8c92-6bbeaf1b9255,GIRI AG,game ini sangat bagus sekali,5,0,2.693.960,2025-10-09 19:22:56,game bagus game_bagus,Positif
ecacb26a-af52-443a-8b41-d0bffe3c2d96,Akmalbaim Cio,game ini sangat bagus dan menarik tetapi begitu banyak orang hacker bukanya di ban selamanya malah 1 hari,1,0,2.693.960,2025-10-09 19:22:37,game bagus tarik orang hacker buka game_bagus bagus_tarik tarik_orang orang_hacker hacker_buka game_bagus_tarik bagus_tarik_orang tarik_orang_hacker orang_hacker_buka,Negatif
aa45dc3d-30da-44fb-98db-2763d55e6b19,Fivko Dafa Al fajar,Sangat bagus,5,0,,2025-10-09 19:22:34,bagus,Positif
5a1be124-4d57-4742-a4a5-d8b699f96587,Marudin Udin,game nya bagus dan banyak pemain nya gw rating 5 bintang,5,0,2.693.960,2025-10-09 19:19:56,game bagus main rating bintang game_bagus bagus_main main_rating rating_bintang game_bagus_main bagus_main_rating main_rating_bintang,Positif
efd69d10-3cc1-4132-b311-fc48590add2b,Laili Tarwiyah,permainannya seru dan menarik menarik,5,0,2.693.960,2025-10-09 19:18:37,main seru tarik tarik main_seru seru_tarik tarik_tarik main_seru_tarik seru_tarik_tarik,Positif
7c0c9c6c-7c28-4c37-b5a7-f3d2bf0633b8,arjun boy02,game ini sangat seru untuk saya,5,0,2.693.960,2025-10-09 19:18:04,game seru game_seru,Positif
d9febb8a-f235-4405-8ea2-c20502fd6565,Intan Mustika,"bagus game nya seru, tapi akhir akhir ini lag terus grafik nya gaada bajunya lah kepalanya lah dll padahal wifi bagus mohon perbaikannya :( sudah rindu main Roblox",4,0,,2025-10-09 19:17:24,bagus game seru grafik gaada baju kepala wifi bagus mohon baik rindu main roblox bagus_game game_seru seru_grafik grafik_gaada gaada_baju baju_kepala kepala_wifi wifi_bagus bagus_mohon mohon_baik baik_rindu rindu_main main_roblox bagus_game_seru game_seru_grafik seru_grafik_gaada grafik_gaada_baju gaada_baju_kepala baju_kepala_wifi kepala_wifi_bagus wifi_bagus_mohon bagus_mohon_baik mohon_baik_rindu baik_rindu_main rindu_main_roblox,Positif
29d69d42-a6ad-4dd7-89a6-337188a898c3,Khanza Nami,"dear developer, saran sedikit ni ya.. tombol lompat nya tolong jangan dipojokan dan kecil gitu sedikit di besarin dan jangan pojok bgt.. susah kepencet jadinya.. dan harga robux nya dimurahin dkit😃🤭 thank you🫰",5,0,2.693.960,2025-10-09 19:17:16,dear developer saran tombol lompat tolong pojok besarin pojok susah pencet harga robux dimurahin dkit thank dear_developer developer_saran saran_tombol tombol_lompat lompat_tolong tolong_pojok pojok_besarin besarin_pojok pojok_susah susah_pencet pencet_harga harga_robux robux_dimurahin dimurahin_dkit dkit_thank dear_developer_saran developer_saran_tombol saran_tombol_lompat tombol_lompat_tolong lompat_tolong_pojok tolong_pojok_besarin pojok_besarin_pojok besarin_pojok_susah pojok_susah_pencet susah_pencet_harga pencet_harga_robux harga_robux_dimurahin robux_dimurahin_dkit dimurahin_dkit_thank,Positif
cda41de6-0132-43ba-897f-294f85e78ac0,YAYU HODIJAH,"ya,permainan ini sangat seru dan sangat bagus",5,0,2.693.960,2025-10-09 19:16:22,main seru bagus main_seru seru_bagus main_seru_bagus,Positif
e845d581-bdb3-4165-bb94-ec7a279cde52,Palembang Plg,"The game is already very good!! But just a suggestion from me, that the game's bugs be eliminated, and please don't suddenly remove the items that I have bought or obtained, I worked hard to get these items so I ask that the game be fixed again, thank you for wanting to listen to my review.",4,0,,2025-10-09 19:16:19,game already very good just suggestion from that game bugs eliminated suddenly remove items that have bought obtained worked hard these items that game fixed again thank wanting listen review game_already already_very very_good good_just just_suggestion suggestion_from from_that that_game game_bugs bugs_eliminated eliminated_suddenly suddenly_remove remove_items items_that that_have have_bought bought_obtained obtained_worked worked_hard hard_these these_items items_that that_game game_fixed fixed_again again_thank thank_wanting wanting_listen listen_review game_already_very already_very_good very_good_just good_just_suggestion just_suggestion_from suggestion_from_that from_that_game that_game_bugs game_bugs_eliminated bugs_eliminated_suddenly eliminated_suddenly_remove suddenly_remove_items remove_items_that items_that_have that_have_bought have_bought_obtained bought_obtained_worked obtained_worked_hard worked_hard_these hard_these_items these_items_that items_that_game that_game_fixed game_fixed_again fixed_again_thank again_thank_wanting thank_wanting_listen wanting_listen_review,Positif
706cbe01-5de8-4c40-81c6-fd5673c548b3,mazz rivv,fish it game kikir,2,0,2.693.960,2025-10-09 19:13:59,fish game kikir fish_game game_kikir fish_game_kikir,Negatif
6989bea2-6db9-4d13-b750-13dacc95da6c,Ikaika Vero,ini adalah game yang ku suka sekali terima kasih Roblox ❤️❤️,5,0,2.693.960,2025-10-09 19:13:57,game suka terima kasih roblox game_suka suka_terima terima_kasih kasih_roblox game_suka_terima suka_terima_kasih terima_kasih_roblox,Positif
49068206-793a-49b0-8720-9b157927eafb,Raharja V,wifi bagus malah ngelag game apalah ini rusak,1,0,,2025-10-09 19:13:52,wifi bagus lambat game apa rusak wifi_bagus bagus_lambat lambat_game game_apa apa_rusak wifi_bagus_lambat bagus_lambat_game lambat_game_apa game_apa_rusak,Negatif
5bc4d536-53c6-43c5-b4f4-409d8e3d4b34,Annisa Fitriyani,bagus sama seru banget tapi suka tiba-tiba ngelag,4,0,2.693.960,2025-10-09 19:13:12,bagus seru suka lambat bagus_seru seru_suka suka_lambat bagus_seru_suka seru_suka_lambat,Positif
b5ce8b90-4a6e-42a6-9af2-3a64f714503f,Salsa Bila,Roblox ini sangat bikin saya senang dan gak ngebosenin banyak bgt game nya,5,0,2.693.960,2025-10-09 19:12:07,roblox senang ngebosenin game roblox_senang senang_ngebosenin ngebosenin_game roblox_senang_ngebosenin senang_ngebosenin_game,Positif
031d14f0-f794-4907-b340-9b86980f1b3e,sri ena,permainannya bagus,5,0,2.693.960,2025-10-09 19:11:59,main bagus main_bagus,Positif
cf0a8a6f-1478-4693-9342-010ff6f0026a,Kalisa Az Zahra,seru main Roblox 🙇🏻‍♀️💗,5,0,2.665.684,2025-10-09 19:11:31,seru main roblox seru_main main_roblox seru_main_roblox,Positif
3b542339-a81c-4738-a0c5-d37178f53d37,Ririn Rina,bagus keren bnyak pengalaman nya cuma 1 yg ak ga bisa bnyak tngga Inul nya 😊😊,4,0,2.693.960,2025-10-09 19:11:10,bagus keren bnyak alam bnyak tngga inul bagus_keren keren_bnyak bnyak_alam alam_bnyak bnyak_tngga tngga_inul bagus_keren_bnyak keren_bnyak_alam bnyak_alam_bnyak alam_bnyak_tngga bnyak_tngga_inul,Positif
a8f20cbe-51d4-4620-8b37-5f85717c6e83,John,game ini sangat seru,5,0,2.693.960,2025-10-09 19:11:09,game seru game_seru,Positif
29533ac6-8b41-4048-8777-7cf63b643e2f,Kila Buttr,bagusss bangett,4,0,,2025-10-09 19:10:11,bagusss bangett bagusss_bangett,Positif
a0cd59af-bbd3-4f2c-b199-f14da62e6fe7,Alina Azahra,saya kasih bintang 3 dulu soalnya mau masuk server harus nunggu 1jam setengah padahal jaringan bagus,3,0,2.692.843,2025-10-09 19:09:54,kasih bintang masuk server nunggu jaring bagus kasih_bintang bintang_masuk masuk_server server_nunggu nunggu_jaring jaring_bagus kasih_bintang_masuk bintang_masuk_server masuk_server_nunggu server_nunggu_jaring nunggu_jaring_bagus,Netral
c5384cf3-e434-4bf3-b098-91f9547c24bc,Bilal Al kafi,gamenya selalu update terus makin Lag :( pls jangan,2,0,2.679.762,2025-10-09 19:09:35,game update game_update,Negatif
8e2c07ac-5a5b-402e-8e5d-ddf3a19fb0db,Vhivo Pyky,bagus bagett Lo bintang ⭐⭐⭐⭐⭐ lima,5,0,,2025-10-09 19:08:43,bagus bagett bintang bagus_bagett bagett_bintang bagus_bagett_bintang,Positif
29a09f76-c4bc-4e8d-8d0c-d567c4f798c0,Azka Athar ifur,gokilll nih game,5,0,2.693.960,2025-10-09 19:08:02,gokilll game gokilll_game,Positif
49db2c3b-d851-4657-87c8-ac92465f28a6,Lutfianur88,Karena bisa kenal banyak teman dan seruu😭,5,0,,2025-10-09 19:07:15,kenal teman seruu kenal_teman teman_seruu kenal_teman_seruu,Positif
eab40d17-f9bc-441d-9ae8-33007e9e8ed9,Hannesa sifra Takaliuang,seru geme ini sangat seru,5,0,2.693.960,2025-10-09 19:06:08,seru geme seru seru_geme geme_seru seru_geme_seru,Positif
30dbacb7-19e3-4093-aaed-a0eabb755f96,Waf ya Warda,game ini sangat seru saat dimainkan bersama dengan tmn,5,0,2.692.843,2025-10-09 19:06:05,game seru main game_seru seru_main game_seru_main,Positif
74e73dd3-88a7-4b6c-9cd1-191c5fc4d7fb,Muamar Khadafi,"seru tapi dari kmaren ga dapet"" ikan secret sama mitos.",5,0,2.693.960,2025-10-09 19:04:56,seru kmaren dapet ikan secret mitos seru_kmaren kmaren_dapet dapet_ikan ikan_secret secret_mitos seru_kmaren_dapet kmaren_dapet_ikan dapet_ikan_secret ikan_secret_mitos,Positif
b111fefc-6028-426f-b84d-799e03af9ce4,Abidan,game ny bagus beragam game dan grafik realistik,5,0,2.693.960,2025-10-09 19:04:21,game bagus agam game grafik realistik game_bagus bagus_agam agam_game game_grafik grafik_realistik game_bagus_agam bagus_agam_game agam_game_grafik game_grafik_realistik,Positif
49af331f-fbc6-4c4e-a620-324c5d5fcd58,M Adit,kenapa gw di ban coba gara gara gk Terima di rusuh sama hacker seharusnya dia yg di ban karna menganggu player lain kocak,1,0,2.693.960,2025-10-09 19:03:48,coba gara gara terima rusuh hacker karna menganggu player kocak coba_gara gara_gara gara_terima terima_rusuh rusuh_hacker hacker_karna karna_menganggu menganggu_player player_kocak coba_gara_gara gara_gara_terima gara_terima_rusuh terima_rusuh_hacker rusuh_hacker_karna hacker_karna_menganggu karna_menganggu_player menganggu_player_kocak,Negatif
fce1f17f-ca98-4246-aa7c-26876fd550f1,Endang Bwi,setiap saya bermain roblox di map apapun itu selalu kode error semua ini ufh berlajalan 2 minggu ronlox saya error jadi tolong di perbaiki entah hanya saya yg merasakan atau juga orang lain,2,0,2.693.960,2025-10-09 19:02:39,main roblox apa kode error berlajalan minggu ronlox error tolong baik rasa orang main_roblox roblox_apa apa_kode kode_error error_berlajalan berlajalan_minggu minggu_ronlox ronlox_error error_tolong tolong_baik baik_rasa rasa_orang main_roblox_apa roblox_apa_kode apa_kode_error kode_error_berlajalan error_berlajalan_minggu berlajalan_minggu_ronlox minggu_ronlox_error ronlox_error_tolong error_tolong_baik tolong_baik_rasa baik_rasa_orang,Negatif
5c1ca7ad-7e62-455e-9732-2747240e8d53,Zaky Alfarizal,gamenya sangat seru di mainkan,5,0,2.693.960,2025-10-09 19:02:08,game seru main game_seru seru_main game_seru_main,Positif
02505992-896b-45c0-8e62-f08574352cc1,Alif Muhammad,gamenya asik tapi ya gitu ada beberapa game yang paling butuh diperbarui soalnya kadang suaranya itu kayak nggak masuk gitu loh kayak semua beberapa efek sama suara aja gitu yang lainnya aduh tolong untuk Roblox ya Saya minta untuk diperbarui sistem gamenya,5,0,2.692.843,2025-10-09 19:01:38,game asik game butuh baru kadang suara masuk efek suara aduh tolong roblox baru sistem game game_asik asik_game game_butuh butuh_baru baru_kadang kadang_suara suara_masuk masuk_efek efek_suara suara_aduh aduh_tolong tolong_roblox roblox_baru baru_sistem sistem_game game_asik_game asik_game_butuh game_butuh_baru butuh_baru_kadang baru_kadang_suara kadang_suara_masuk suara_masuk_efek masuk_efek_suara efek_suara_aduh suara_aduh_tolong aduh_tolong_roblox tolong_roblox_baru roblox_baru_sistem baru_sistem_game,Positif
c73da9d6-8be2-4093-a951-a81dc62d47f1,It's me flora,kenapa saya tidak bisa top up untuk beli robux?,4,0,,2025-10-09 19:01:05,tidak bisa beli robux tidak bisa_beli beli_robux tidak bisa_beli_robux,Positif
d0b40ecf-4721-4cf4-b300-abba58b14096,Sipa Nuraeni,sangat berguna dan Menyenangkan roblox maju terus,5,0,,2025-10-09 19:00:58,guna senang roblox maju guna_senang senang_roblox roblox_maju guna_senang_roblox senang_roblox_maju,Positif
ae998286-4634-4e55-b49e-0d30ae5c1766,Kakak Cakel,awal beautiful gamenya banyak banget,5,0,2.693.960,2025-10-09 19:00:20,beautiful game beautiful_game,Positif
b4b2a7ec-ec22-48d4-9bf1-73857fe31ba0,Zahra Azalea,seru sihhh,5,0,,2025-10-09 18:59:52,seru sihhh seru_sihhh,Positif
849ae2dd-cae0-4a73-8002-aa74bd9e2e44,Neyla Debby,aplikasii bgs,5,0,,2025-10-09 18:59:49,aplikasi bagus aplikasi_bagus,Positif
14b89ca3-b454-44ca-a9bb-42dd3b6e146a,Angela luvchick,"Servernya full selalu, pantas roblox loading padahal wifiku sdh cepet",1,0,2.693.960,2025-10-09 18:59:38,servernya full roblox loading wifiku cepet servernya_full full_roblox roblox_loading loading_wifiku wifiku_cepet servernya_full_roblox full_roblox_loading roblox_loading_wifiku loading_wifiku_cepet,Negatif
33ca226c-4312-4e44-be6c-647eeae9972c,Aziq Oktara,sangat bagus saya menyukai nya,5,0,2.693.960,2025-10-09 18:59:36,bagus suka bagus_suka,Positif
88100b03-d83d-4a94-bee4-099ec148338e,Khoirul Huda,game nya seru banget apa lagi untuk mabar sama temen game nya pas banget,5,0,,2025-10-09 18:59:19,game seru mabar temen game game_seru seru_mabar mabar_temen temen_game game_seru_mabar seru_mabar_temen mabar_temen_game,Positif
8148f531-4daa-4931-8358-ef074eb546c2,Utari Rahayu,sangat seru sekali saya udah 841 teman ku,5,0,2.692.843,2025-10-09 18:58:54,seru teman seru_teman,Positif
c5e401bb-1e12-4bef-a837-174978ff94e8,Firman Arifqi,"min tolong saya,saya telah di tipu di pembelian aksesoris di akun orang lain, saya telah membelinya tapi aksesoris yang sudah saya beli tidak ada di inventori akun Roblox saya,tolong di bantu min",3,0,2.690.721,2025-10-09 18:58:31,tolong tipu beli aksesoris akun orang bel aksesoris beli tidak ada inventori akun roblox tolong bantu tolong_tipu tipu_beli beli_aksesoris aksesoris_akun akun_orang orang_bel bel_aksesoris aksesoris_beli beli_tidak ada tidak ada_inventori inventori_akun akun_roblox roblox_tolong tolong_bantu tolong_tipu_beli tipu_beli_aksesoris beli_aksesoris_akun aksesoris_akun_orang akun_orang_bel orang_bel_aksesoris bel_aksesoris_beli aksesoris_beli_tidak ada beli_tidak ada_inventori tidak ada_inventori_akun inventori_akun_roblox akun_roblox_tolong roblox_tolong_bantu,Netral
ace1eac8-7a6d-491b-be0b-d4d72ff27015,Mawaddah Mawaddah,bagus banget tapi harus pake rabux ava yg bagus nya,5,0,2.693.960,2025-10-09 18:58:14,bagus rabux bagus bagus_rabux rabux_bagus bagus_rabux_bagus,Positif
7281dac0-7038-4011-867e-8603e9b3dee4,Senita Nita,PERMAINANN NYAAA BIKINN GOBVLOK TAPI SERU,5,0,,2025-10-09 18:57:58,permainann nyaaa bikinn gobvlok seru permainann_nyaaa nyaaa_bikinn bikinn_gobvlok gobvlok_seru permainann_nyaaa_bikinn nyaaa_bikinn_gobvlok bikinn_gobvlok_seru,Positif
0dce0bfe-abc6-499b-8ce7-56772cf5318a,Savira 56,dikit dikit sensor mls bgt,2,0,2.692.843,2025-10-09 18:57:46,dikit dikit sensor dikit_dikit dikit_sensor dikit_dikit_sensor,Negatif
52978424-74be-4f45-b718-e83abf5a045a,sri yani,Pengalaman firtual ini sangat seru dan banyak pilihan game yang bisa di pilih,5,0,2.693.960,2025-10-09 18:57:16,alam firtual seru pilih game pilih alam_firtual firtual_seru seru_pilih pilih_game game_pilih alam_firtual_seru firtual_seru_pilih seru_pilih_game pilih_game_pilih,Positif
4a83fa1e-f361-49a5-8190-5b62586d4f2d,Izul Jazuli,"game ini bagus banget terutama di game grow agarden itu bagus banget. kalau di game lainya butuh koneksi internet yang bagus padahal internet nya koneksi nya udah bagus tapi kadang kadang ngebleng diRibrox tolong diperbaiki 😑😑 ,game ini juga minta (update Mulu coiiiiiii🤔🤔😭😭) tolong jangan minta update Muluuuuu lah baru 3 Minggu minta update robrox nya habis update minta update lagi coiiiii hadeh game robrox ini apa yg baru lah setelah di-update tolong jangan minta update lagi lahhh 😭😭😭",3,0,2.691.868,2025-10-09 18:55:46,game bagus game grow agarden bagus game lai butuh koneksi internet bagus internet koneksi bagus kadang kadang ngebleng diribrox tolong baik game update mulu coiiiiiii tolong update muluuuuu minggu update robrox habis update update coiiiii hadeh game robrox update tolong update lahhh game_bagus bagus_game game_grow grow_agarden agarden_bagus bagus_game game_lai lai_butuh butuh_koneksi koneksi_internet internet_bagus bagus_internet internet_koneksi koneksi_bagus bagus_kadang kadang_kadang kadang_ngebleng ngebleng_diribrox diribrox_tolong tolong_baik baik_game game_update update_mulu mulu_coiiiiiii coiiiiiii_tolong tolong_update update_muluuuuu muluuuuu_minggu minggu_update update_robrox robrox_habis habis_update update_update update_coiiiii coiiiii_hadeh hadeh_game game_robrox robrox_update update_tolong tolong_update update_lahhh game_bagus_game bagus_game_grow game_grow_agarden grow_agarden_bagus agarden_bagus_game bagus_game_lai game_lai_butuh lai_butuh_koneksi butuh_koneksi_internet koneksi_internet_bagus internet_bagus_internet bagus_internet_koneksi internet_koneksi_bagus koneksi_bagus_kadang bagus_kadang_kadang kadang_kadang_ngebleng kadang_ngebleng_diribrox ngebleng_diribrox_tolong diribrox_tolong_baik tolong_baik_game baik_game_update game_update_mulu update_mulu_coiiiiiii mulu_coiiiiiii_tolong coiiiiiii_tolong_update tolong_update_muluuuuu update_muluuuuu_minggu muluuuuu_minggu_update minggu_update_robrox update_robrox_habis robrox_habis_update habis_update_update update_update_coiiiii update_coiiiii_hadeh coiiiii_hadeh_game hadeh_game_robrox game_robrox_update robrox_update_tolong update_tolong_update tolong_update_lahhh,Netral
233fbbc8-08c6-499d-b83d-289a680e8018,Rapaez,geme ini sangat seru,5,0,2.693.960,2025-10-09 18:55:31,geme seru geme_seru,Positif
c6b85a1b-f98d-45d9-9ae4-4dba26342eb9,Ivana Putri,banyak banget game seru!!! ❤️😁,5,0,2.693.960,2025-10-09 18:53:28,game seru game_seru,Positif
